Link,Line,Dir,Order,From NLC,From ASC,From Station,To NLC,To ASC,To Station,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
BKGu_DIS_WB>EHMu_DIS_WB@DIS,District,WB,9,514,BKGu,Barking,566,EHMu,East Ham,15925.307384370379,977.1874426861737,3159.0442060607857,7761.510626872738,2597.625887036797,1178.1010359541967,251.83818575969073,0.0,29.78132056582125,31.865388303331386,119.59453873942064,140.83933090090838,180.34815145124898,210.24842633867507,264.5102863867681,233.1591209120525,259.07287873529924,264.683552328374,260.740874245144,258.6521041229721,245.56932440119132,266.4408083454719,262.9945463295586,277.39621318450924,263.03925385524866,293.5394209058123,273.7561086951521,309.55803773681987,288.95131919691664,343.93206984080626,343.26727103945115,357.9007968271344,346.58700984458113,370.99673010276575,348.7469216594393,348.47546132805604,350.34648370430807,361.98421926757277,355.63307603365854,356.07139408180336,344.967000430099,350.49221105725405,332.93442552044183,329.19482276376567,306.9992345221293,302.07142351599583,284.7579412262825,276.5995625919083,255.79426172332325,251.5912400719357,243.65771278629106,235.84696897918136,225.86636387031976,230.4655876121487,232.55370716140217,229.2127005146769,227.84948727981828,229.2874566726499,220.43307094102502,208.59004435104137,196.09067837850444,190.49430602515702,170.93551525087182,161.34882411171472,139.20991838149106,129.06893107687415,106.836116403698,103.91595038281164,88.33945524673081,91.72747147971208,82.95675915870147,81.39484642898822,68.91562598804644,67.08639739837062,57.300739897057674,55.34731260387607,47.42487569371225,47.305211779267204,38.651097409507656,30.27170275893808,18.083821083074085,11.608316571710803,3.145847859604561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHMu_DIS_WB>UPKu_DIS_WB@DIS,District,WB,10,566,EHMu,East Ham,739,UPKu,Upton Park,21623.48098351588,1204.7191774147911,4385.4654945450175,10438.353454235368,3581.982472125288,1648.3329408216139,364.6274443738001,0.0,42.594248473547566,49.20392282913543,102.82552977059795,189.36003816966775,243.1000240334248,254.15041463385054,323.4849995045671,354.7062593856741,327.434922571517,348.0558775620092,367.22464671987234,365.0196862500782,360.3988806689351,373.80384281959715,376.2768150798722,373.5695656066575,378.5848934449839,370.37269303817925,390.0174113976419,387.8206026740986,410.4779281435514,429.37643709521075,450.1189789744069,458.561105652238,470.4922403320735,476.7753849474367,462.02636203827484,469.9737774606328,458.2240943989052,473.57801365721343,457.43747433800553,475.85386714681147,456.7716853467306,468.93719166375257,438.99570562534086,456.38605115551763,428.0355552565122,428.2102131607434,393.24928677107437,405.3094261323912,371.4064998531692,367.0767749591104,343.25879745216616,349.10435917994226,326.3770814402938,325.1131054870367,313.5025539386158,322.21781142787927,307.99451504580884,307.5582622851972,289.629850830427,288.18796094762064,264.76372035508757,253.41759326109226,234.1156579262866,217.9766008063092,191.159818992338,171.9950754288365,154.90323889382555,135.671292918803,130.70808161836794,121.75984857555487,119.65597492831851,111.6406053517834,107.16890705985296,95.26841545420807,90.42508079341593,81.28631675981238,70.47467708578468,61.647097313845435,53.223196490217994,40.998434930946345,28.140482545174972,17.573314440544774,8.529192662473006,2.7547321450004625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPKu_DIS_WB>PLWu_DIS_WB@DIS,District,WB,11,739,UPKu,Upton Park,676,PLWu,Plaistow,25610.194742629257,1350.559443839794,5217.056657773775,12365.053992984478,4306.76410883551,1949.0545043933598,421.70603480233177,0.0,0.0,58.48196187979658,121.969724048537,182.7163456454665,277.0259304400388,338.7396063397088,371.6258754862463,409.4022531023674,417.72407473488335,411.82632633445655,437.8656882487812,433.0705422795825,424.07613063296503,443.4859626026724,446.16248057443283,442.5727007297564,446.39850623671117,442.0695621126249,462.4024301845412,463.52976873443504,483.4200934599414,509.42720591489945,532.1660934751255,539.9065900631164,545.9374639719374,557.6465614644476,538.9262949178379,542.7182539754257,529.2249959038792,553.0127119621617,535.5849441931912,555.1747189816252,537.152081562583,557.7787172512599,524.0256807002934,543.9570168820685,513.0901328027473,519.3097912768626,476.3943553079768,489.0495609349324,451.17803878136056,449.74043838476234,416.7024820816063,423.1332914648126,393.2321151027861,392.58110717716653,376.28097756543116,385.55084726367767,366.7763351078895,369.2780095194137,347.2785772751097,345.5131671986638,319.06413808747317,306.36241169264764,281.71313138043917,261.8059356625195,228.79610146264164,206.7581726829036,184.64579884274482,162.3527045220969,153.45229341031887,143.18148636964818,138.27039348300448,129.16883361825316,123.69326798416596,111.58713153602496,105.34238481903792,94.80028498753269,82.2592360046972,71.78833677141128,61.3214390085965,46.98915422621829,32.02873975316056,20.059570101008962,9.41145959284828,3.047814356858071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLWu_DIS_WB>WHMu_DIS_WB@DIS,District,WB,12,676,PLWu,Plaistow,757,WHMu,West Ham,27387.923574347886,1438.1738709850545,5645.31917970898,13241.578865338799,4561.33918139509,2058.7729944087514,442.7394825112053,0.0,0.0,62.464504229584506,130.56363256380072,193.04394891621916,294.02402030072085,361.0759510465567,397.0018139281726,436.4409357061321,447.8183838421049,441.9251579276776,469.78324922092344,464.86163640368636,456.10130569069,480.5972881189063,484.2227551818109,482.3037408885468,486.8309020518088,486.35270179889466,508.08112287779846,510.6281016331848,528.5913090098306,527.9132360062092,578.4817507294913,584.3287647231283,588.3934749393967,584.2123618873884,610.659278334432,583.9014658769147,566.9898517039715,573.5454727996258,589.4070481860688,591.9467276499199,573.7622085010728,577.2820807920842,579.3967754752374,581.8921949463933,546.7494083525663,534.5115363316748,524.3891163829562,515.7698523404929,474.1659913792799,459.5534681163108,455.10738924117067,444.3213269178252,413.63003404548533,401.7018680962707,409.8362185130876,406.4977476173199,386.0507461596312,378.5646890124936,379.8855354847871,366.1532451058415,337.68308499279823,326.41241831760937,310.6022671319406,277.6058450180638,241.7403572268153,218.61272307223686,193.50692493678784,171.1175093389482,161.04953854189625,150.96850140330025,145.4741966452674,136.68288931564695,130.60638506038558,119.06867446326632,112.33944938613672,100.9399561163343,87.19077997439206,75.22339723110116,63.51752851424706,48.56596816170474,33.15407998577825,20.889071890514604,9.934822451075297,3.3238781860577276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHMu_DIS_WB>BBBu_DIS_WB@DIS,District,WB,13,757,WHMu,West Ham,530,BBBu,Bromley-by-Bow,22499.444886506193,849.4986456806818,4594.173950215103,10837.758028960494,3976.45352853974,1810.0748527879496,431.4858803222135,0.0,0.0,31.89762203233911,72.52537635586266,111.82751283319321,148.86302900807507,214.2361815091679,270.1489239420438,317.47428719015824,346.08766716894723,383.9169736879661,388.71094204181196,383.1057362842585,364.25909076124543,388.011092094026,386.07979183265815,408.55960997156967,395.1390677031645,419.43357520720514,413.39611627209257,442.7180661044969,425.47476317132316,463.73131793412847,479.36405890344236,503.28809902302805,495.77557706045417,506.13738201228455,497.2700361145992,483.66363191947784,475.2786462636065,467.57848552746896,480.5276386390513,475.28208316431915,473.6141954438812,456.1101885416743,464.4353046408498,448.77948884959073,440.76337409440765,418.03225612241897,412.6947441643522,399.32931529246,392.23258018151705,369.7332276354349,365.9435681562282,361.9731879876675,351.99289640063853,337.12928076536576,349.2956917514188,353.75296782034894,349.596344006288,335.4592665066466,342.3181105130841,327.1284659870242,311.2444255765503,284.92737792875715,271.63551329594964,248.42277184691773,215.15695069931832,189.95420334638104,171.69112194960388,158.3194015913242,134.6558879696073,133.82976052762777,124.0313263309383,122.78690550392572,108.8312522189714,106.62564928124144,95.76962152209228,90.26231972476269,75.54394383947039,69.89507627931809,62.82930215837364,51.63709790906014,36.333694442335336,26.676029724604174,15.059027853958874,3.2493883903302625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBBu_DIS_WB>BWRu_DIS_WB@DIS,District,WB,14,530,BBBu,Bromley-by-Bow,528,BWRu,Bow Road,23811.491874523093,859.4394254411907,4790.564629438316,11716.40340765828,4121.292898193387,1895.8591553455942,427.9323584463245,0.0,0.0,33.078805426949884,73.68396829773164,113.16904936633983,150.25895307859818,216.22022716091405,273.02842211065706,320.9931012687704,351.5030352266336,391.34276731904646,398.4417856725937,393.1094175760905,377.938979811642,403.8962318783729,406.08945560388116,430.72945568860365,421.7131484449865,448.032691241916,446.7745597057795,475.16980028232973,459.10747887638377,497.0061403083496,516.4641775375918,538.7871339279174,521.4124286057765,545.5460600401382,540.4160387035116,523.2334128041091,501.8792656996895,520.9942998985067,524.7508373720524,517.1601800730132,503.69729871344515,512.2686236238243,506.7139083497831,487.31922711991365,470.54564670934616,466.5145069868189,448.56328667519114,431.0315918586155,411.1884050219268,404.52524550362733,392.10841296641695,382.2827920343958,359.87862883748693,361.3272962077747,360.24740321223493,361.52073977769334,348.1781631965181,353.7152818621318,353.38775765702974,337.270931639007,313.9255600680719,305.5164444223115,284.04189927873256,258.22581548318357,225.71044669273059,207.60397276225297,180.7870927299477,164.69885882050733,141.62110381091847,140.23615726121915,129.82253183291564,126.720522202753,113.04678849123522,109.4400608414576,97.94580441647305,91.50340632785984,76.3193853091185,69.49349485015,59.6413876527026,50.304586826421925,35.25561450738297,25.65278890582572,14.41021776783726,5.351476299025637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BWRu_DIS_WB>MLEu_DIS_WB@DIS,District,WB,15,528,BWRu,Bow Road,642,MLEu,Mile End,25782.006230389965,803.617198153262,4967.788692890757,12899.983567876405,4483.4977803334505,2143.212894797601,483.9060963384743,0.0,0.0,33.409467439505484,33.409467439505484,114.55013518765847,153.05275949760068,220.98801564669463,248.2073529422974,343.89152541534975,339.2071853905761,376.8569489828394,388.9609709131114,416.68409721844057,406.08871802204834,407.8286297350503,436.5621633918398,445.66746716477684,455.6344723237188,458.9855343552728,491.42097997773317,495.5333677876245,509.9093023701314,517.8571016945905,573.8402892204609,595.6935561160187,584.8786245453423,592.744996737268,601.2576273265073,580.8680223715877,545.4505856199733,559.107127531181,567.9103754422716,571.8908500356928,549.6775123305266,559.5487267298126,561.7318755042659,545.7715284616369,524.3880653230599,518.848157053042,511.9954342492208,490.4852398911179,466.67164285986274,446.66723236889646,427.2563263063169,414.9025687602386,392.60748396571466,386.365258381603,388.39580806664765,393.5033169720915,374.5905490039437,378.7093552083123,374.65195246832025,363.41996841293434,345.2308397041883,340.65999514936294,330.4606842400932,306.31165564407814,276.514823474466,240.93559283032573,210.584242053639,175.66362760596274,158.38663139313798,144.02515931823444,143.31393591313827,131.54875825000306,127.25525284129552,118.16077055285513,110.5124449204652,97.63930157472369,87.99655626863955,75.4600100085707,67.63138208370782,57.53677521253401,42.91270656941272,30.423343586120282,18.036725076230432,6.269295958535183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLEu_DIS_WB>STGu_DIS_WB@DIS,District,WB,16,642,MLEu,Mile End,715,STGu,Stepney Green,23418.104090453995,460.9079425777265,4262.65987289757,11744.54063901946,4337.582104761524,2064.4425620759253,547.9709691217816,0.0,0.0,3.243236609887606,3.243236609887606,11.599040575298474,83.8231746717838,133.76589045932957,225.23336365153943,294.41396340104137,351.1083814904856,346.3987988298917,361.1629227817234,340.67823685449036,340.41858484007463,340.95028386082913,353.61004374231567,363.22321849827273,373.4752649826752,382.93273841220514,414.2874352035643,419.4740467206578,444.5830704047603,453.59975177517373,508.74343344418327,527.5607867834228,537.9887355664888,535.0506821428809,545.5231600697862,525.982391593239,502.22810596450717,510.67508653649065,517.4228046776433,528.2021606160563,504.2514716616202,517.9161910597402,508.44018255682505,507.8209505430288,473.2596198288464,479.95430557924345,469.7870848500386,465.2924647930189,432.0254322891494,422.55515581799585,406.2035637446628,389.35983608150843,363.50379675282034,365.7758003777414,369.27665252546944,367.95154216811693,354.91882545359,367.7706412113178,367.57134435188783,363.76972785577584,345.38360098923494,349.45611399375326,332.84422300030775,304.739496433571,266.9808609434847,236.06708228804504,194.95198205059654,161.39207172224948,143.39325054047862,134.59292863100578,130.87685658422407,126.74346850490784,124.367987437724,121.61899194239069,118.71758499724716,107.8120401756319,97.3567902106156,86.34240849334206,77.1213104303424,64.51311293136304,49.386006599386775,35.39649200793939,21.69715605556344,8.345652217596957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STGu_DIS_WB>WCLu_DIS_WB@DIS,District,WB,17,715,STGu,Stepney Green,763,WCLu,Whitechapel,24101.963084581832,466.86258101072247,4392.344062565225,12252.897635128333,4380.5994659515845,2069.0920978681243,540.167242057845,0.0,0.0,3.2449850109385707,3.2449850109385707,11.302685374547913,84.62705506577254,136.01066503418392,228.43220551434098,297.7887239636971,356.04535310650397,350.83622175512085,364.8629274154785,344.6567082971107,346.3215744623733,349.38381962788117,365.87141932012236,380.10978422008117,392.87120664952437,405.45824125573984,438.1380824915918,445.00745694842726,469.60149342962615,480.38778896057147,536.9284635881163,532.8303472226149,565.7384385601538,564.7154916438469,575.4287051043012,535.7904193591498,554.6254557993561,539.179442503357,543.1461845207152,534.0143965680373,547.3553106261713,539.3805583850466,528.6704756195187,512.7454067445088,508.048181684954,492.0612971923737,481.7555317335143,461.02959262704553,455.0509057865937,431.7180872274305,417.6882032929059,384.62648672569526,387.55833794870813,374.9641818173796,376.4184068946264,359.6411499474086,372.550404352138,369.41027339443536,368.36688592949815,352.53477365145363,357.267643686677,348.0233981565644,329.2375234469997,300.39638467675263,274.5084593596572,234.90754803756283,194.1947462175852,162.31196063465376,144.86858532698176,137.73553057518075,132.0378376655853,127.22629877444612,124.45753169805894,121.06224403692728,115.3849708647325,105.32314420645555,95.61227532342569,85.04645966566612,71.35462505518922,65.00821055350765,48.57807462121275,34.69717362545582,21.410427728327672,13.136851278604471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCLu_DIS_WB>ALEu_DIS_WB@DIS,District,WB,18,763,WCLu,Whitechapel,503,ALEu,Aldgate East,24826.445779195285,386.11809954819546,4200.801941224394,13117.903371183793,4528.088580906172,2007.623395436011,585.9103908967293,0.0,0.0,0.0,0.0,0.0,67.8454066340331,121.67485261076632,196.597840303396,263.3824374980249,323.1577362530511,322.06871527661133,334.9864343031886,327.34257446729646,330.73463047268564,342.46494558592536,351.2687348061697,374.41865344008215,383.7809601827161,412.87963774938555,434.3164811892566,471.16106466182663,477.48993519562185,516.2669579819997,567.5046525676629,590.3638070879964,604.86020715819,624.5112186772043,641.4974501507904,595.5356907330498,601.6010407647717,588.9957783330423,594.4600346345702,566.0611055924319,574.6561506195424,568.8898066874673,565.8516908169145,539.5987369646507,530.0279934684439,523.6293417064811,513.0484294374412,487.99939251428304,473.5210142414671,459.3216503210782,441.05022086686404,408.39351612658584,399.869593738978,395.40238389252505,397.4945104971817,379.378924248066,382.5903423488562,380.6757017337474,386.6381994736151,363.72861748200097,359.0912558515953,348.160136639858,326.6653988731626,289.44838429049696,257.49991929621103,223.0506397024115,183.6287814295037,158.73596158513544,137.64028997861558,135.73884039025066,130.05184143046645,128.39273169707343,123.646557665532,121.84138277319764,117.94806519711621,111.01361504446744,100.31731569478526,88.6292281349162,80.27305718505858,67.71826088185524,53.33011734835544,39.96408489648607,27.015723906516705,13.384578177998312,4.264409626290154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALEu_DIS_WB>THLu_DIS_WB@DIS,District,WB,19,503,ALEu,Aldgate East,731,THLu,Tower Hill,30833.16665630727,369.54426144398815,4693.635136976021,16488.10960412833,5936.195280840316,2580.7651425458707,764.9172303727444,0.0,0.0,0.0,0.0,0.0,42.83275743763369,124.95403515573872,201.75746885061574,268.4465927307622,330.1145909445103,357.87785232620206,346.76746636587103,340.8988692692097,348.4739798911652,369.3880520521871,391.2356346075597,429.3807834311632,457.28352163926974,507.7431974201384,546.0245962979824,594.1992824247369,606.3027790961407,653.690446892139,665.704006172399,737.1186739576598,751.0073272751813,773.3589486629567,754.1410055183212,786.2211192739426,741.2948025184619,729.8389026328952,706.3076240128362,741.385752381767,716.1648206353548,712.9025558091568,683.2426273948997,715.9668662189516,674.6042850040571,670.0537862609457,636.1800050157635,659.1033303603388,615.5765214924457,605.1239796913933,558.6201554255841,574.7419826995847,540.5499227642024,535.1499561987182,509.8279814611905,530.5525925413504,501.06819837548767,497.4029884899604,474.61479242292967,485.7111567088835,453.69980732257363,432.86771862062517,400.00818323480934,372.8896561156136,315.2761186137734,274.59954632595316,233.9048425744845,205.40234225032881,183.5540398352456,180.54813873271428,172.2487148162312,168.68136466734043,163.13176188434127,158.49317118166866,152.03544554817586,143.48138001599335,129.72988110666637,115.69582851876706,105.96501192433598,87.98365062911375,70.62363242906008,52.61606662154293,35.104589659596925,17.351679146838382,6.365510320829557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THLu_DIS_WB>BNKu_DIS_WB@DIS,District,WB,20,731,THLu,Tower Hill,513,BNKu,Bank and Monument,37253.60237296234,359.41430741650436,5041.251407173526,19754.666125597574,7765.79010764447,3356.8711755484364,975.6092495818417,0.0,0.0,0.0,0.0,0.0,48.31433908162777,136.7240497256369,174.3759186092397,261.4036994643925,324.1741706366888,351.20301175748506,336.78577112539926,377.07916546072715,370.3402429673338,396.4716547714756,424.8573005140067,472.51021159771796,515.3027772571405,574.0032940933257,637.120107527833,695.0406291712811,723.1987146288715,770.5527442227873,804.4326322880893,852.5314667460809,872.3146290375893,899.8000265796829,887.2070917994615,896.6697208131477,869.9055108953668,862.8040244506217,837.0282432015234,856.3283879879536,849.0998376615611,855.5962451826874,830.4815828648905,845.7681973398567,826.3300907325157,822.4561978745212,791.4619576970532,803.4725179203294,781.343228692943,780.901730240289,739.940717568473,749.3706342256163,725.1234759013347,729.7097547501776,700.8705652296173,707.7058926446273,675.4393086617793,661.158381581644,616.7916647920982,602.0014297625406,566.2380013089543,535.4793116944647,495.9016870916156,461.49317577520986,408.9577105268351,358.54505510701836,314.9857075114644,278.6920721186317,251.53535365895505,236.4738099696508,229.13291959258896,217.222593222013,207.2224565174057,200.68691083285267,191.92341071581035,177.8235877118689,163.33361550001052,146.7837026328941,130.80870335723148,114.26539422159844,92.92867549656862,67.62819031993692,47.35066395111429,26.53646853431441,8.150247856304096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNKu_DIS_WB>CSTu_DIS_WB@DIS,District,WB,21,513,BNKu,Bank and Monument,536,CSTu,Cannon Street LU,37916.770766585585,313.59219181471644,4848.695859951779,20071.327928630544,8063.128233495393,3570.2995374024217,1049.7270152907242,0.0,0.0,0.0,0.0,0.0,47.31698248740072,98.35672609902254,167.91848322829316,252.10795990184317,311.58552777987774,333.4337270998273,354.0465404528237,357.79732960162346,349.6069311751607,372.45186972100777,404.4445753044453,446.10824320426,496.36857227831223,548.1189799891137,622.6256034434842,673.9841434099097,719.6363076471878,754.9596505638387,812.9026036549718,845.9685600193311,887.5384658511407,876.8163795619013,906.405577191252,896.5045450674913,893.2933266138158,846.4484172047446,884.2083618112848,863.0084151719349,877.0724568835228,842.5292382835032,882.0519874475909,856.9094410015289,859.1449556691283,814.5491024816803,849.5222160979621,818.3859804168487,819.871024759341,784.9916513462442,804.6251204743909,769.1123687495494,767.1907354581558,730.1007757011502,751.5139649997882,716.1864249491471,705.2149819176536,657.0777856605422,662.3503422589372,613.6463255381822,601.8174291424801,544.3954132611667,544.52168585864,484.90970962534635,444.52409483259146,376.4839819989903,352.31503067113135,293.7199204505907,272.33654190854,246.95831604649499,244.3936012261098,224.5385138035069,219.53232782033268,207.01807525651432,203.56942376227298,187.61142891091976,176.82580554486506,155.8902652688387,142.55475950827156,124.9905678145138,101.3735874612947,72.97569741026125,51.81715357810755,28.1309245210064,7.556825272645573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTu_DIS_WB>MANu_DIS_WB@DIS,District,WB,22,536,CSTu,Cannon Street LU,639,MANu,Mansion House,38447.41249692951,316.5991867044689,4920.171914135512,20382.65411544841,8165.518461033786,3600.198807398181,1062.2700122091403,0.0,0.0,0.0,0.0,0.0,47.46515702762279,98.69858332962164,170.43544634722446,254.61622935870355,315.31585737805625,338.2307027171902,359.3960063025593,362.3346927505616,354.988074292722,377.93375657207,410.4969184471481,452.85490249448236,504.09207866646807,556.5401300776333,633.3725650779179,684.7913924984031,731.4402918565696,766.5915423351292,826.5358617958051,858.9654649618799,902.3278681117713,891.9271357453089,923.4747661688884,912.5548961759011,909.8545348862673,860.8715482506891,899.2359087731735,876.1544442507941,890.6113576134006,854.2076561979968,896.1020952046483,869.1619987325889,871.9288718666444,826.0288407228118,861.8392846307303,828.5773539388243,830.7606945413576,794.0192678658408,814.6910383229837,777.9891152201856,777.159617791937,739.1585244689923,762.0018325221664,724.871119001132,714.6350268952898,664.6226164143015,671.0608819439609,621.0397193148418,610.2572124759729,551.3468315097648,551.3759634752404,489.4675254448904,448.8975391393384,379.5247418104529,355.6641911472296,296.40311199207366,274.78570205995317,248.87868800471585,245.8418422912975,225.65906344453074,220.70361943515144,208.76464374216255,205.6081388863849,189.9752145720772,179.11892679055066,158.1212829492345,144.4660201074375,120.20848105466595,102.4459408750052,73.58022467342991,52.23325113166428,28.303679842840644,13.816990212234597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANu_DIS_WB>BLFu_DIS_WB@DIS,District,WB,23,639,MANu,Mansion House,521,BLFu,Blackfriars LU,39222.92600838936,319.1496178630232,4730.279092744887,20705.983506233162,8518.074689051407,3792.948725406452,1156.4903770904148,0.0,0.0,0.0,0.0,0.0,47.99823659440323,99.69857577587828,171.45280549274167,232.64506548911316,297.54839920281574,313.42966049370585,339.9270195475128,334.5119466147347,355.2014318710605,368.7957332173143,403.9768896650933,433.3941529708074,496.90569568098056,539.3298526884314,614.6132453033173,672.7530386683726,727.1874865547418,759.6680969102641,821.0941156806332,867.3760403898998,913.2737205488563,911.8401503261923,933.9413435225013,925.811027611109,925.8894057529608,880.2538368374402,903.8571624852306,889.7100439095223,914.7624963989138,875.5891538616082,908.1209960946243,886.8218281222945,901.508111223996,848.2168655427014,873.42062898708,848.7695083571831,858.5035275794825,819.6952842609624,837.9196366065867,810.2089834654698,812.0704428793422,773.7556178634022,786.5673166804977,754.9488007741011,749.3839584597937,699.1161369092553,695.2567757060539,649.9271939493756,640.0907743707476,580.5050066329986,566.2436813603691,516.7749112342395,475.0242884540463,402.4120607864232,370.24625849768023,316.8582536451855,287.5114186374598,259.5582108330677,256.72410514691967,236.76334815070092,233.15765416136884,220.5531671650748,217.36504869428543,201.149436735142,191.16779257979152,168.86728677700316,154.0884650202909,134.35501054176856,114.27953197598605,83.0772471764367,59.695858685665144,35.41494268920668,14.394804909123929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLFu_DIS_WB>TEMu_DIS_WB@DIS,District,WB,24,521,BLFu,Blackfriars LU,724,TEMu,Temple,42298.32331104046,216.47106939649177,4921.633740553254,22458.938802981203,9277.651263764814,4141.876814077266,1281.7516202674362,0.0,0.0,0.0,0.0,0.0,0.0,78.46658011891788,138.0044892775739,233.36565625327611,297.347854238355,360.75794759806695,359.3410468720273,366.4030869676075,352.6817599003254,368.10750146836165,406.33286661431566,442.04252581220885,513.7869115273147,566.9469653414068,654.5196179599884,721.5734116725923,781.2215741790201,818.8718650444271,887.8207685037171,940.4845715331863,990.6494661925757,999.7760356156584,1026.928741770625,1020.4540900394287,1013.4807791926787,966.4718420977918,986.0067460100676,970.5949862652028,990.5474437520892,951.6608870037973,983.6192225666288,959.3206619092633,968.521272615392,914.5368619058943,940.621896672712,915.6607944166606,923.2154200081952,884.2623655259629,902.6370984876344,875.5603840301601,877.7991467622473,841.2626921289369,856.7384108900017,825.9983503874713,817.5946604526105,766.6812218572252,760.7374856256099,711.5061356475453,696.8840184889701,633.9931542837866,612.8956032102493,558.6680459141359,513.2890883198253,437.16940758708574,403.5202658890188,349.0770524080204,316.8198651859751,284.8273086745469,281.07445414758763,260.29097459457455,255.02747434473872,241.50480106462263,240.60807594713418,221.96816327146578,209.7425040711008,186.49462319270032,172.55657619148013,149.19035624534737,127.57962414174023,92.73961081776173,66.62398927428032,38.724605571973136,16.131567489586438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
